coupon_price,coupon_status,coupon_type,coupon_expiration_date,coupon_qr_code_img_url,user_id,funding_id,created_date,modified_date
14169,USED,SINGLE,2023-11-28,https://s3.ap-northeast-2.amazonaws.com/showeatbucket/qr/qr_code_1,27,90,2023-11-14 10:55:48.749135,2023-11-14 10:55:48.749135
18900,USED,GIFTCARD,2023-12-01,https://s3.ap-northeast-2.amazonaws.com/showeatbucket/qr/qr_code_1,62,90,2023-11-14 10:55:48.749135,2023-11-14 10:55:48.749135
8419,USED,GIFTCARD,2023-12-11,https://s3.ap-northeast-2.amazonaws.com/showeatbucket/qr/qr_code_1,11,90,2023-11-14 10:55:48.749135,2023-11-14 10:55:48.749135
6762,USED,SINGLE,2023-11-24,https://s3.ap-northeast-2.amazonaws.com/showeatbucket/qr/qr_code_1,74,90,2023-11-14 10:55:48.749135,2023-11-14 10:55:48.749135
48744,USED,SINGLE,2023-12-13,https://s3.ap-northeast-2.amazonaws.com/showeatbucket/qr/qr_code_1,7,90,2023-11-14 10:55:48.749135,2023-11-14 10:55:48.749135
32397,USED,GIFTCARD,2023-11-25,https://s3.ap-northeast-2.amazonaws.com/showeatbucket/qr/qr_code_1,50,91,2023-11-14 10:55:48.749135,2023-11-14 10:55:48.749135
49940,USED,SINGLE,2023-11-30,https://s3.ap-northeast-2.amazonaws.com/showeatbucket/qr/qr_code_1,33,91,2023-11-14 10:55:48.749135,2023-11-14 10:55:48.749135
20134,USED,SINGLE,2023-11-20,https://s3.ap-northeast-2.amazonaws.com/showeatbucket/qr/qr_code_1,78,91,2023-11-14 10:55:48.749135,2023-11-14 10:55:48.749135
43752,USED,GIFTCARD,2023-12-07,https://s3.ap-northeast-2.amazonaws.com/showeatbucket/qr/qr_code_1,49,91,2023-11-14 10:55:48.749135,2023-11-14 10:55:48.749135
3153,USED,GIFTCARD,2023-11-25,https://s3.ap-northeast-2.amazonaws.com/showeatbucket/qr/qr_code_1,47,91,2023-11-14 10:55:48.749135,2023-11-14 10:55:48.749135
40690,USED,GIFTCARD,2023-11-26,https://s3.ap-northeast-2.amazonaws.com/showeatbucket/qr/qr_code_1,91,92,2023-11-14 10:55:48.749135,2023-11-14 10:55:48.749135
6859,USED,SINGLE,2023-12-09,https://s3.ap-northeast-2.amazonaws.com/showeatbucket/qr/qr_code_1,96,92,2023-11-14 10:55:48.749135,2023-11-14 10:55:48.749135
42975,USED,GIFTCARD,2023-11-29,https://s3.ap-northeast-2.amazonaws.com/showeatbucket/qr/qr_code_1,21,92,2023-11-14 10:55:48.749135,2023-11-14 10:55:48.749135
33736,USED,GIFTCARD,2023-12-11,https://s3.ap-northeast-2.amazonaws.com/showeatbucket/qr/qr_code_1,85,92,2023-11-14 10:55:48.749135,2023-11-14 10:55:48.749135
2156,USED,GIFTCARD,2023-11-22,https://s3.ap-northeast-2.amazonaws.com/showeatbucket/qr/qr_code_1,79,92,2023-11-14 10:55:48.749135,2023-11-14 10:55:48.749135
38163,USED,GIFTCARD,2023-12-09,https://s3.ap-northeast-2.amazonaws.com/showeatbucket/qr/qr_code_1,81,92,2023-11-14 10:55:48.749135,2023-11-14 10:55:48.749135
42532,USED,SINGLE,2023-12-01,https://s3.ap-northeast-2.amazonaws.com/showeatbucket/qr/qr_code_1,69,93,2023-11-14 10:55:48.749135,2023-11-14 10:55:48.749135
14635,USED,SINGLE,2023-12-04,https://s3.ap-northeast-2.amazonaws.com/showeatbucket/qr/qr_code_1,9,93,2023-11-14 10:55:48.749135,2023-11-14 10:55:48.749135
40043,USED,GIFTCARD,2023-12-03,https://s3.ap-northeast-2.amazonaws.com/showeatbucket/qr/qr_code_1,17,93,2023-11-14 10:55:48.749135,2023-11-14 10:55:48.749135
18731,USED,GIFTCARD,2023-12-02,https://s3.ap-northeast-2.amazonaws.com/showeatbucket/qr/qr_code_1,13,93,2023-11-14 10:55:48.749135,2023-11-14 10:55:48.749135
19267,USED,GIFTCARD,2023-12-05,https://s3.ap-northeast-2.amazonaws.com/showeatbucket/qr/qr_code_1,73,93,2023-11-14 10:55:48.749135,2023-11-14 10:55:48.749135
32971,USED,SINGLE,2023-12-02,https://s3.ap-northeast-2.amazonaws.com/showeatbucket/qr/qr_code_1,4,93,2023-11-14 10:55:48.749135,2023-11-14 10:55:48.749135
14563,USED,GIFTCARD,2023-11-30,https://s3.ap-northeast-2.amazonaws.com/showeatbucket/qr/qr_code_1,52,93,2023-11-14 10:55:48.749135,2023-11-14 10:55:48.749135
34383,USED,GIFTCARD,2023-11-16,https://s3.ap-northeast-2.amazonaws.com/showeatbucket/qr/qr_code_1,92,94,2023-11-14 10:55:48.749135,2023-11-14 10:55:48.749135
33398,USED,SINGLE,2023-12-12,https://s3.ap-northeast-2.amazonaws.com/showeatbucket/qr/qr_code_1,90,94,2023-11-14 10:55:48.749135,2023-11-14 10:55:48.749135
12234,USED,GIFTCARD,2023-12-08,https://s3.ap-northeast-2.amazonaws.com/showeatbucket/qr/qr_code_1,74,94,2023-11-14 10:55:48.749135,2023-11-14 10:55:48.749135
19759,USED,SINGLE,2023-12-05,https://s3.ap-northeast-2.amazonaws.com/showeatbucket/qr/qr_code_1,83,94,2023-11-14 10:55:48.749135,2023-11-14 10:55:48.749135
47280,USED,SINGLE,2023-12-08,https://s3.ap-northeast-2.amazonaws.com/showeatbucket/qr/qr_code_1,28,94,2023-11-14 10:55:48.749135,2023-11-14 10:55:48.749135
25807,USED,GIFTCARD,2023-12-08,https://s3.ap-northeast-2.amazonaws.com/showeatbucket/qr/qr_code_1,98,94,2023-11-14 10:55:48.749135,2023-11-14 10:55:48.749135
30004,USED,GIFTCARD,2023-12-02,https://s3.ap-northeast-2.amazonaws.com/showeatbucket/qr/qr_code_1,27,94,2023-11-14 10:55:48.749135,2023-11-14 10:55:48.749135
8310,USED,GIFTCARD,2023-12-13,https://s3.ap-northeast-2.amazonaws.com/showeatbucket/qr/qr_code_1,97,95,2023-11-14 10:55:48.749135,2023-11-14 10:55:48.749135
17688,USED,SINGLE,2023-12-02,https://s3.ap-northeast-2.amazonaws.com/showeatbucket/qr/qr_code_1,11,95,2023-11-14 10:55:48.749135,2023-11-14 10:55:48.749135
22627,USED,SINGLE,2023-12-03,https://s3.ap-northeast-2.amazonaws.com/showeatbucket/qr/qr_code_1,34,95,2023-11-14 10:55:48.749135,2023-11-14 10:55:48.749135
1026,USED,SINGLE,2023-11-15,https://s3.ap-northeast-2.amazonaws.com/showeatbucket/qr/qr_code_1,21,95,2023-11-14 10:55:48.749135,2023-11-14 10:55:48.749135
17527,USED,SINGLE,2023-11-15,https://s3.ap-northeast-2.amazonaws.com/showeatbucket/qr/qr_code_1,88,95,2023-11-14 10:55:48.749135,2023-11-14 10:55:48.749135
25135,USED,GIFTCARD,2023-11-19,https://s3.ap-northeast-2.amazonaws.com/showeatbucket/qr/qr_code_1,95,95,2023-11-14 10:55:48.749135,2023-11-14 10:55:48.749135
22428,USED,GIFTCARD,2023-12-06,https://s3.ap-northeast-2.amazonaws.com/showeatbucket/qr/qr_code_1,23,96,2023-11-14 10:55:48.749135,2023-11-14 10:55:48.749135
37138,USED,SINGLE,2023-12-04,https://s3.ap-northeast-2.amazonaws.com/showeatbucket/qr/qr_code_1,21,96,2023-11-14 10:55:48.749135,2023-11-14 10:55:48.749135
22380,USED,SINGLE,2023-11-21,https://s3.ap-northeast-2.amazonaws.com/showeatbucket/qr/qr_code_1,91,96,2023-11-14 10:55:48.749135,2023-11-14 10:55:48.749135
26379,USED,GIFTCARD,2023-12-10,https://s3.ap-northeast-2.amazonaws.com/showeatbucket/qr/qr_code_1,21,96,2023-11-14 10:55:48.749135,2023-11-14 10:55:48.749135
48328,USED,GIFTCARD,2023-11-15,https://s3.ap-northeast-2.amazonaws.com/showeatbucket/qr/qr_code_1,77,96,2023-11-14 10:55:48.749135,2023-11-14 10:55:48.749135
6123,USED,SINGLE,2023-11-29,https://s3.ap-northeast-2.amazonaws.com/showeatbucket/qr/qr_code_1,86,97,2023-11-14 10:55:48.749135,2023-11-14 10:55:48.749135
47930,USED,GIFTCARD,2023-12-03,https://s3.ap-northeast-2.amazonaws.com/showeatbucket/qr/qr_code_1,83,97,2023-11-14 10:55:48.749135,2023-11-14 10:55:48.749135
28419,USED,GIFTCARD,2023-11-24,https://s3.ap-northeast-2.amazonaws.com/showeatbucket/qr/qr_code_1,31,97,2023-11-14 10:55:48.749135,2023-11-14 10:55:48.749135
24399,USED,GIFTCARD,2023-11-16,https://s3.ap-northeast-2.amazonaws.com/showeatbucket/qr/qr_code_1,2,97,2023-11-14 10:55:48.749135,2023-11-14 10:55:48.749135
11258,USED,SINGLE,2023-11-28,https://s3.ap-northeast-2.amazonaws.com/showeatbucket/qr/qr_code_1,99,97,2023-11-14 10:55:48.749135,2023-11-14 10:55:48.749135
19747,USED,GIFTCARD,2023-11-22,https://s3.ap-northeast-2.amazonaws.com/showeatbucket/qr/qr_code_1,72,97,2023-11-14 10:55:48.749135,2023-11-14 10:55:48.749135
37590,USED,GIFTCARD,2023-12-10,https://s3.ap-northeast-2.amazonaws.com/showeatbucket/qr/qr_code_1,93,98,2023-11-14 10:55:48.749135,2023-11-14 10:55:48.749135
11640,USED,SINGLE,2023-11-19,https://s3.ap-northeast-2.amazonaws.com/showeatbucket/qr/qr_code_1,82,98,2023-11-14 10:55:48.749135,2023-11-14 10:55:48.749135
15829,USED,GIFTCARD,2023-12-14,https://s3.ap-northeast-2.amazonaws.com/showeatbucket/qr/qr_code_1,47,98,2023-11-14 10:55:48.749135,2023-11-14 10:55:48.749135
34361,USED,GIFTCARD,2023-11-20,https://s3.ap-northeast-2.amazonaws.com/showeatbucket/qr/qr_code_1,24,98,2023-11-14 10:55:48.749135,2023-11-14 10:55:48.749135
1268,USED,SINGLE,2023-11-20,https://s3.ap-northeast-2.amazonaws.com/showeatbucket/qr/qr_code_1,18,98,2023-11-14 10:55:48.749135,2023-11-14 10:55:48.749135
27070,USED,SINGLE,2023-11-19,https://s3.ap-northeast-2.amazonaws.com/showeatbucket/qr/qr_code_1,14,99,2023-11-14 10:55:48.749135,2023-11-14 10:55:48.749135
28857,USED,GIFTCARD,2023-12-05,https://s3.ap-northeast-2.amazonaws.com/showeatbucket/qr/qr_code_1,53,99,2023-11-14 10:55:48.749135,2023-11-14 10:55:48.749135
48655,USED,GIFTCARD,2023-11-22,https://s3.ap-northeast-2.amazonaws.com/showeatbucket/qr/qr_code_1,71,99,2023-11-14 10:55:48.749135,2023-11-14 10:55:48.749135
37466,USED,SINGLE,2023-11-30,https://s3.ap-northeast-2.amazonaws.com/showeatbucket/qr/qr_code_1,55,99,2023-11-14 10:55:48.749135,2023-11-14 10:55:48.749135
48804,USED,GIFTCARD,2023-12-12,https://s3.ap-northeast-2.amazonaws.com/showeatbucket/qr/qr_code_1,36,99,2023-11-14 10:55:48.749135,2023-11-14 10:55:48.749135
31066,USED,SINGLE,2023-11-25,https://s3.ap-northeast-2.amazonaws.com/showeatbucket/qr/qr_code_1,24,99,2023-11-14 10:55:48.749135,2023-11-14 10:55:48.749135
8251,USED,GIFTCARD,2023-11-18,https://s3.ap-northeast-2.amazonaws.com/showeatbucket/qr/qr_code_1,92,100,2023-11-14 10:55:48.749135,2023-11-14 10:55:48.749135
1315,USED,SINGLE,2023-12-13,https://s3.ap-northeast-2.amazonaws.com/showeatbucket/qr/qr_code_1,24,100,2023-11-14 10:55:48.749135,2023-11-14 10:55:48.749135
41377,USED,GIFTCARD,2023-12-02,https://s3.ap-northeast-2.amazonaws.com/showeatbucket/qr/qr_code_1,3,100,2023-11-14 10:55:48.749135,2023-11-14 10:55:48.749135
38437,USED,GIFTCARD,2023-11-26,https://s3.ap-northeast-2.amazonaws.com/showeatbucket/qr/qr_code_1,42,100,2023-11-14 10:55:48.749135,2023-11-14 10:55:48.749135
25449,USED,SINGLE,2023-11-24,https://s3.ap-northeast-2.amazonaws.com/showeatbucket/qr/qr_code_1,56,100,2023-11-14 10:55:48.749135,2023-11-14 10:55:48.749135
10895,USED,GIFTCARD,2023-11-22,https://s3.ap-northeast-2.amazonaws.com/showeatbucket/qr/qr_code_1,33,100,2023-11-14 10:55:48.749135,2023-11-14 10:55:48.749135
43261,USED,GIFTCARD,2023-12-06,https://s3.ap-northeast-2.amazonaws.com/showeatbucket/qr/qr_code_1,12,100,2023-11-14 10:55:48.749135,2023-11-14 10:55:48.749135
31251,USED,SINGLE,2023-11-25,https://s3.ap-northeast-2.amazonaws.com/showeatbucket/qr/qr_code_1,38,100,2023-11-14 10:55:48.749135,2023-11-14 10:55:48.749135
11480,USED,GIFTCARD,2023-12-05,https://s3.ap-northeast-2.amazonaws.com/showeatbucket/qr/qr_code_1,98,100,2023-11-14 10:55:48.749135,2023-11-14 10:55:48.749135
4309,USED,GIFTCARD,2023-12-05,https://s3.ap-northeast-2.amazonaws.com/showeatbucket/qr/qr_code_1,49,101,2023-11-14 10:55:48.749135,2023-11-14 10:55:48.749135
19713,USED,GIFTCARD,2023-11-19,https://s3.ap-northeast-2.amazonaws.com/showeatbucket/qr/qr_code_1,12,101,2023-11-14 10:55:48.749135,2023-11-14 10:55:48.749135
45771,USED,SINGLE,2023-12-01,https://s3.ap-northeast-2.amazonaws.com/showeatbucket/qr/qr_code_1,51,101,2023-11-14 10:55:48.749135,2023-11-14 10:55:48.749135
38799,USED,GIFTCARD,2023-12-05,https://s3.ap-northeast-2.amazonaws.com/showeatbucket/qr/qr_code_1,58,101,2023-11-14 10:55:48.749135,2023-11-14 10:55:48.749135
42990,USED,SINGLE,2023-12-05,https://s3.ap-northeast-2.amazonaws.com/showeatbucket/qr/qr_code_1,30,101,2023-11-14 10:55:48.749135,2023-11-14 10:55:48.749135
14975,USED,GIFTCARD,2023-12-01,https://s3.ap-northeast-2.amazonaws.com/showeatbucket/qr/qr_code_1,65,102,2023-11-14 10:55:48.749135,2023-11-14 10:55:48.749135
4789,USED,GIFTCARD,2023-11-20,https://s3.ap-northeast-2.amazonaws.com/showeatbucket/qr/qr_code_1,89,102,2023-11-14 10:55:48.749135,2023-11-14 10:55:48.749135
3935,USED,GIFTCARD,2023-11-16,https://s3.ap-northeast-2.amazonaws.com/showeatbucket/qr/qr_code_1,21,102,2023-11-14 10:55:48.749135,2023-11-14 10:55:48.749135
24504,USED,GIFTCARD,2023-11-27,https://s3.ap-northeast-2.amazonaws.com/showeatbucket/qr/qr_code_1,79,102,2023-11-14 10:55:48.749135,2023-11-14 10:55:48.749135
48383,USED,GIFTCARD,2023-11-16,https://s3.ap-northeast-2.amazonaws.com/showeatbucket/qr/qr_code_1,13,102,2023-11-14 10:55:48.749135,2023-11-14 10:55:48.749135
25213,USED,SINGLE,2023-11-18,https://s3.ap-northeast-2.amazonaws.com/showeatbucket/qr/qr_code_1,20,102,2023-11-14 10:55:48.749135,2023-11-14 10:55:48.749135
23238,USED,SINGLE,2023-12-13,https://s3.ap-northeast-2.amazonaws.com/showeatbucket/qr/qr_code_1,24,102,2023-11-14 10:55:48.749135,2023-11-14 10:55:48.749135
20922,USED,GIFTCARD,2023-11-23,https://s3.ap-northeast-2.amazonaws.com/showeatbucket/qr/qr_code_1,15,102,2023-11-14 10:55:48.749135,2023-11-14 10:55:48.749135
45060,USED,GIFTCARD,2023-12-01,https://s3.ap-northeast-2.amazonaws.com/showeatbucket/qr/qr_code_1,45,102,2023-11-14 10:55:48.749135,2023-11-14 10:55:48.749135
22755,USED,SINGLE,2023-11-19,https://s3.ap-northeast-2.amazonaws.com/showeatbucket/qr/qr_code_1,25,103,2023-11-14 10:55:48.749135,2023-11-14 10:55:48.749135
22135,USED,GIFTCARD,2023-12-07,https://s3.ap-northeast-2.amazonaws.com/showeatbucket/qr/qr_code_1,12,103,2023-11-14 10:55:48.749135,2023-11-14 10:55:48.749135
14962,USED,GIFTCARD,2023-11-22,https://s3.ap-northeast-2.amazonaws.com/showeatbucket/qr/qr_code_1,63,103,2023-11-14 10:55:48.749135,2023-11-14 10:55:48.749135
20104,USED,SINGLE,2023-11-23,https://s3.ap-northeast-2.amazonaws.com/showeatbucket/qr/qr_code_1,51,103,2023-11-14 10:55:48.749135,2023-11-14 10:55:48.749135
13710,USED,GIFTCARD,2023-11-20,https://s3.ap-northeast-2.amazonaws.com/showeatbucket/qr/qr_code_1,66,103,2023-11-14 10:55:48.749135,2023-11-14 10:55:48.749135
39009,USED,SINGLE,2023-12-10,https://s3.ap-northeast-2.amazonaws.com/showeatbucket/qr/qr_code_1,44,103,2023-11-14 10:55:48.749135,2023-11-14 10:55:48.749135
29779,USED,GIFTCARD,2023-11-22,https://s3.ap-northeast-2.amazonaws.com/showeatbucket/qr/qr_code_1,12,103,2023-11-14 10:55:48.749135,2023-11-14 10:55:48.749135
45442,USED,SINGLE,2023-12-05,https://s3.ap-northeast-2.amazonaws.com/showeatbucket/qr/qr_code_1,36,103,2023-11-14 10:55:48.749135,2023-11-14 10:55:48.749135
13964,USED,GIFTCARD,2023-12-03,https://s3.ap-northeast-2.amazonaws.com/showeatbucket/qr/qr_code_1,39,103,2023-11-14 10:55:48.749135,2023-11-14 10:55:48.749135
37614,USED,GIFTCARD,2023-12-14,https://s3.ap-northeast-2.amazonaws.com/showeatbucket/qr/qr_code_1,98,104,2023-11-14 10:55:48.749135,2023-11-14 10:55:48.749135
20331,USED,GIFTCARD,2023-11-22,https://s3.ap-northeast-2.amazonaws.com/showeatbucket/qr/qr_code_1,65,104,2023-11-14 10:55:48.749135,2023-11-14 10:55:48.749135
25503,USED,GIFTCARD,2023-12-08,https://s3.ap-northeast-2.amazonaws.com/showeatbucket/qr/qr_code_1,77,104,2023-11-14 10:55:48.749135,2023-11-14 10:55:48.749135
42406,USED,GIFTCARD,2023-12-05,https://s3.ap-northeast-2.amazonaws.com/showeatbucket/qr/qr_code_1,28,104,2023-11-14 10:55:48.749135,2023-11-14 10:55:48.749135
36328,USED,SINGLE,2023-11-22,https://s3.ap-northeast-2.amazonaws.com/showeatbucket/qr/qr_code_1,34,104,2023-11-14 10:55:48.749135,2023-11-14 10:55:48.749135
45122,USED,SINGLE,2023-11-23,https://s3.ap-northeast-2.amazonaws.com/showeatbucket/qr/qr_code_1,47,105,2023-11-14 10:55:48.749135,2023-11-14 10:55:48.749135
23983,USED,GIFTCARD,2023-11-28,https://s3.ap-northeast-2.amazonaws.com/showeatbucket/qr/qr_code_1,62,105,2023-11-14 10:55:48.749135,2023-11-14 10:55:48.749135
18256,USED,SINGLE,2023-12-02,https://s3.ap-northeast-2.amazonaws.com/showeatbucket/qr/qr_code_1,57,105,2023-11-14 10:55:48.749135,2023-11-14 10:55:48.749135
45687,USED,SINGLE,2023-11-19,https://s3.ap-northeast-2.amazonaws.com/showeatbucket/qr/qr_code_1,72,105,2023-11-14 10:55:48.749135,2023-11-14 10:55:48.749135
43030,USED,SINGLE,2023-12-14,https://s3.ap-northeast-2.amazonaws.com/showeatbucket/qr/qr_code_1,24,105,2023-11-14 10:55:48.749135,2023-11-14 10:55:48.749135
41568,USED,GIFTCARD,2023-11-22,https://s3.ap-northeast-2.amazonaws.com/showeatbucket/qr/qr_code_1,65,105,2023-11-14 10:55:48.749135,2023-11-14 10:55:48.749135
25936,USED,SINGLE,2023-12-02,https://s3.ap-northeast-2.amazonaws.com/showeatbucket/qr/qr_code_1,73,106,2023-11-14 10:55:48.749135,2023-11-14 10:55:48.749135
23271,USED,SINGLE,2023-12-07,https://s3.ap-northeast-2.amazonaws.com/showeatbucket/qr/qr_code_1,51,106,2023-11-14 10:55:48.749135,2023-11-14 10:55:48.749135
4262,USED,SINGLE,2023-11-26,https://s3.ap-northeast-2.amazonaws.com/showeatbucket/qr/qr_code_1,30,106,2023-11-14 10:55:48.749135,2023-11-14 10:55:48.749135
4734,USED,GIFTCARD,2023-12-03,https://s3.ap-northeast-2.amazonaws.com/showeatbucket/qr/qr_code_1,3,106,2023-11-14 10:55:48.749135,2023-11-14 10:55:48.749135
14645,USED,SINGLE,2023-11-18,https://s3.ap-northeast-2.amazonaws.com/showeatbucket/qr/qr_code_1,47,106,2023-11-14 10:55:48.749135,2023-11-14 10:55:48.749135
28982,USED,GIFTCARD,2023-12-06,https://s3.ap-northeast-2.amazonaws.com/showeatbucket/qr/qr_code_1,7,106,2023-11-14 10:55:48.749135,2023-11-14 10:55:48.749135
26983,USED,SINGLE,2023-12-09,https://s3.ap-northeast-2.amazonaws.com/showeatbucket/qr/qr_code_1,38,106,2023-11-14 10:55:48.749135,2023-11-14 10:55:48.749135
31560,USED,GIFTCARD,2023-12-08,https://s3.ap-northeast-2.amazonaws.com/showeatbucket/qr/qr_code_1,92,106,2023-11-14 10:55:48.749135,2023-11-14 10:55:48.749135
2535,USED,SINGLE,2023-12-09,https://s3.ap-northeast-2.amazonaws.com/showeatbucket/qr/qr_code_1,80,107,2023-11-14 10:55:48.750135,2023-11-14 10:55:48.750135
40439,USED,GIFTCARD,2023-11-22,https://s3.ap-northeast-2.amazonaws.com/showeatbucket/qr/qr_code_1,68,107,2023-11-14 10:55:48.750135,2023-11-14 10:55:48.750135
17187,USED,SINGLE,2023-11-18,https://s3.ap-northeast-2.amazonaws.com/showeatbucket/qr/qr_code_1,87,107,2023-11-14 10:55:48.750135,2023-11-14 10:55:48.750135
5788,USED,GIFTCARD,2023-11-18,https://s3.ap-northeast-2.amazonaws.com/showeatbucket/qr/qr_code_1,38,107,2023-11-14 10:55:48.750135,2023-11-14 10:55:48.750135
10293,USED,SINGLE,2023-12-09,https://s3.ap-northeast-2.amazonaws.com/showeatbucket/qr/qr_code_1,39,107,2023-11-14 10:55:48.750135,2023-11-14 10:55:48.750135
1802,USED,SINGLE,2023-11-20,https://s3.ap-northeast-2.amazonaws.com/showeatbucket/qr/qr_code_1,79,107,2023-11-14 10:55:48.750135,2023-11-14 10:55:48.750135
16783,USED,SINGLE,2023-12-09,https://s3.ap-northeast-2.amazonaws.com/showeatbucket/qr/qr_code_1,61,108,2023-11-14 10:55:48.750135,2023-11-14 10:55:48.750135
10174,USED,SINGLE,2023-12-13,https://s3.ap-northeast-2.amazonaws.com/showeatbucket/qr/qr_code_1,78,108,2023-11-14 10:55:48.750135,2023-11-14 10:55:48.750135
5308,USED,SINGLE,2023-11-19,https://s3.ap-northeast-2.amazonaws.com/showeatbucket/qr/qr_code_1,71,108,2023-11-14 10:55:48.750135,2023-11-14 10:55:48.750135
33309,USED,GIFTCARD,2023-12-14,https://s3.ap-northeast-2.amazonaws.com/showeatbucket/qr/qr_code_1,33,108,2023-11-14 10:55:48.750135,2023-11-14 10:55:48.750135
17947,USED,GIFTCARD,2023-12-08,https://s3.ap-northeast-2.amazonaws.com/showeatbucket/qr/qr_code_1,15,108,2023-11-14 10:55:48.750135,2023-11-14 10:55:48.750135
2332,USED,SINGLE,2023-11-27,https://s3.ap-northeast-2.amazonaws.com/showeatbucket/qr/qr_code_1,56,108,2023-11-14 10:55:48.750135,2023-11-14 10:55:48.750135
44310,USED,SINGLE,2023-12-04,https://s3.ap-northeast-2.amazonaws.com/showeatbucket/qr/qr_code_1,6,108,2023-11-14 10:55:48.750135,2023-11-14 10:55:48.750135
47863,USED,GIFTCARD,2023-12-08,https://s3.ap-northeast-2.amazonaws.com/showeatbucket/qr/qr_code_1,50,108,2023-11-14 10:55:48.750135,2023-11-14 10:55:48.750135
41215,USED,GIFTCARD,2023-11-23,https://s3.ap-northeast-2.amazonaws.com/showeatbucket/qr/qr_code_1,89,108,2023-11-14 10:55:48.750135,2023-11-14 10:55:48.750135
18195,USED,SINGLE,2023-12-12,https://s3.ap-northeast-2.amazonaws.com/showeatbucket/qr/qr_code_1,47,109,2023-11-14 10:55:48.750135,2023-11-14 10:55:48.750135
5783,USED,GIFTCARD,2023-12-14,https://s3.ap-northeast-2.amazonaws.com/showeatbucket/qr/qr_code_1,75,109,2023-11-14 10:55:48.750135,2023-11-14 10:55:48.750135
21824,USED,GIFTCARD,2023-11-25,https://s3.ap-northeast-2.amazonaws.com/showeatbucket/qr/qr_code_1,98,109,2023-11-14 10:55:48.750135,2023-11-14 10:55:48.750135
9923,USED,GIFTCARD,2023-11-23,https://s3.ap-northeast-2.amazonaws.com/showeatbucket/qr/qr_code_1,42,109,2023-11-14 10:55:48.750135,2023-11-14 10:55:48.750135
42470,USED,GIFTCARD,2023-11-28,https://s3.ap-northeast-2.amazonaws.com/showeatbucket/qr/qr_code_1,92,109,2023-11-14 10:55:48.750135,2023-11-14 10:55:48.750135
21073,USED,SINGLE,2023-12-06,https://s3.ap-northeast-2.amazonaws.com/showeatbucket/qr/qr_code_1,20,109,2023-11-14 10:55:48.750135,2023-11-14 10:55:48.750135
40792,USED,GIFTCARD,2023-11-16,https://s3.ap-northeast-2.amazonaws.com/showeatbucket/qr/qr_code_1,89,110,2023-11-14 10:55:48.750135,2023-11-14 10:55:48.750135
4365,USED,GIFTCARD,2023-11-21,https://s3.ap-northeast-2.amazonaws.com/showeatbucket/qr/qr_code_1,30,110,2023-11-14 10:55:48.750135,2023-11-14 10:55:48.750135
22815,USED,GIFTCARD,2023-12-05,https://s3.ap-northeast-2.amazonaws.com/showeatbucket/qr/qr_code_1,65,110,2023-11-14 10:55:48.750135,2023-11-14 10:55:48.750135
23557,USED,SINGLE,2023-11-24,https://s3.ap-northeast-2.amazonaws.com/showeatbucket/qr/qr_code_1,58,110,2023-11-14 10:55:48.750135,2023-11-14 10:55:48.750135
37811,USED,GIFTCARD,2023-12-04,https://s3.ap-northeast-2.amazonaws.com/showeatbucket/qr/qr_code_1,16,110,2023-11-14 10:55:48.750135,2023-11-14 10:55:48.750135
26553,USED,GIFTCARD,2023-11-22,https://s3.ap-northeast-2.amazonaws.com/showeatbucket/qr/qr_code_1,33,110,2023-11-14 10:55:48.750135,2023-11-14 10:55:48.750135
41803,USED,GIFTCARD,2023-11-22,https://s3.ap-northeast-2.amazonaws.com/showeatbucket/qr/qr_code_1,33,110,2023-11-14 10:55:48.750135,2023-11-14 10:55:48.750135
47206,USED,SINGLE,2023-11-18,https://s3.ap-northeast-2.amazonaws.com/showeatbucket/qr/qr_code_1,75,111,2023-11-14 10:55:48.750135,2023-11-14 10:55:48.750135
20306,USED,GIFTCARD,2023-11-24,https://s3.ap-northeast-2.amazonaws.com/showeatbucket/qr/qr_code_1,97,111,2023-11-14 10:55:48.750135,2023-11-14 10:55:48.750135
48421,USED,SINGLE,2023-11-30,https://s3.ap-northeast-2.amazonaws.com/showeatbucket/qr/qr_code_1,71,111,2023-11-14 10:55:48.750135,2023-11-14 10:55:48.750135
12083,USED,SINGLE,2023-12-01,https://s3.ap-northeast-2.amazonaws.com/showeatbucket/qr/qr_code_1,43,111,2023-11-14 10:55:48.750135,2023-11-14 10:55:48.750135
